1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0.5636016,0,0.71024954,0,0,0,0,0,0,0,0,0,0,0.096023865,0,1.4852419,0,0.06424277,0,0,0.90571487,0,0,0.8530356,0,0,0,0.35888115,0,0,0.10348019,0,0,0.1257025,0.2599723,0.05644734,0,0.2073906,0,0,0,0,0,0,0,0,0,0.8334442,0,0,0,0,0,0,0.064266086,0,0,0,0,0,0,0,0,0,0,0,0,0.653347,0,0.9710969,0.21621138,2.0411181,0,0.8313222,0,0,0,0.40308872,0.19488677,0.3767035,0,0,0,0,0,0,0,0.20434898,0,0,0,0.50608873,0,0.68449914,0,0.017795846,0.613065,0,0,0,0,0.87640166,0.595456,0,0,0,0,0,0,0,0,0,0.5716651,0,0,0,0,0.30940503,0,0.08438249,0,0.049240384,0,0.81697285,0.29200625,0,0,0
0.3499487,0,0.435276,0,0,0,0,0,0,0,0,0,0,0,0,0.46543205,0,0.06743342,0,0,1.0157366,0,0,0,0,0,0,0,0,0,0,0,0,0.004134958,0.34847888,0,0,0.3159556,0,0,0,0,0,0,0,0,0.12374071,0.24629302,1.5359001,0,0,0,0,0,0.21216667,0,0.4480903,0,0,0,0,0,0.162924,0,0.012720831,0,0,0.30832762,0,0.920816,0,1.8531245,0,0.4330433,0,0.026825536,0,1.2696939,0,0.050361425,0,0,0,0,0.060376532,0,0,0.4513893,0,0,0,0.65182185,0,1.0322975,0,0.006702952,0.29278153,0,0,0.05470574,0,0.112263754,0.6941862,0,0,0,0,0,0.12666234,0,0,0,0.31443137,0,0,0,0,0,0,0,0,0,0,0.74896896,0.52981555,0,0,0
0.33152968,0,0.57613266,0,0.08513949,0,0,0,0,0,0,0,0,0,0,0.97200173,0,0,0,0,0.38226938,0,0,0.42964575,0,0,0,0,0,0,0,0,0.022520073,0.54247725,0.4509488,0,0,0.10855004,0,0,0.009925962,0,0,0,0.03811373,0,0.03261428,0.5725015,0.7209893,0,0,0,0,0,0.014631838,0,0,0,0,0,0,0,0.040957775,0,0,0,0,0.4151883,0,0.89730054,0.08689788,1.9234571,0,0.8980322,0,0,0,0.43134633,0.51308656,0.21622051,0,0,0,0,0,0,0,0.43506154,0,0,0,0.50187355,0,0.8066872,0,0,0.32496062,0,0,0,0,0.3210061,0.6353091,0.1370835,0,0,0,0,0.21998288,0,0,0,0.43237877,0,0,0,0,0,0,0.45729434,0,0.4603642,0,0.57509923,0.56212366,0,0,0
0,0,0.77110976,0,0.10277634,0,0,0,0,0,0,0,0,0,0,0,0.1811372,0.20365809,0,0,0.038741566,0,0.091750175,0.3649837,0,0,0,0,0,0,0,0.020177394,0.14151251,0.35108748,0.3408451,0.05078084,0,0,0,0,0.43603852,0,0,0,0.4482277,0,0.6866255,0.17362085,0.6018866,0,0.026536249,0,0,0,0.43762466,0,0,0,0.015019998,0.074064896,0.2587098,0,0.31713814,0.04983381,0.045430064,0,0,0.23774418,0,0.06784134,0.022974625,0.057600543,0,0.069624394,0,0,0,0.64640296,0.41661716,0,0,0.57860124,0,0,0.08252535,0.6788354,0,0.065081105,0,0.08642268,0,1.0348289,0.13432688,0.46741563,0.35851282,0.6921144,0.22056997,0,0.014767818,0,0,0.40478706,0.009816562,0.12005613,0,0,0.270994,0,0.26781312,0,0,0,0.21278942,0.17181858,0,0,0,0,0,0.18087494,0,0.5239421,0,0.48061532,0,0,0,0
0,0,0.40992507,0,0.15744472,0,0,0,0.16943894,0,0.0764146,0,0,0,0,0,0,0.26911828,0,0,0.18503709,0,0,0,0.1601626,0.04872641,0.21657105,0.018702406,0,0,0,0.15051568,0.035586525,0.14739822,0.22345653,0,0.051346377,0,0,0,0.54968333,0,0.00051114,0,0.11614994,0,0.941703,0.28034538,0.19968355,0.06439251,0.33109334,0,0,0.10082981,0.5410904,0,0.12561516,0,0.08844173,0.06327864,0.4988697,0.21407747,0.4615801,0,0.0530927,0,0,0.17028907,0.1371936,0.023783669,0.13622203,0.26345414,0,0,0,0.16326445,0,0.7445373,0.21799377,0.23466873,0,0.5083286,0,0,0.19714144,0.4002913,0,0.09661032,0,0.108975045,0,0.3744187,0.20080703,0.3006636,0.661996,0.48551807,0.16067976,0,0.1352339,0,0,0.35180655,0.1564696,0.03986647,0,0,0.23559088,0,0.29027617,0,0,0,0.22573791,0,0,0.001153383,0,0,0.17596701,0.06662346,0,0.030259281,0,0.54186195,0.04133001,0,0.04223506,0
0,0,0.47818458,0,0.060281336,0,0,0,0,0,0,0,0,0,0,0,0.08321783,0.25122225,0.005877435,0,0.08176251,0,0,0.29345727,0.16469674,0.0838295,0.31015974,0.015780784,0,0,0,0.050428286,0.008510057,0.20652542,0.17527607,0.058677472,0,0,0,0,0.5188363,0,0.07579082,0,0.6061167,0,0.8686976,0.07278569,0.45034334,0.26932228,0.19610308,0,0,0.16505426,0.47389624,0,0,0,0.15126644,0.016204072,0.36247665,0.04741756,0.28181398,0,0,0,0,0.2726454,0,0.16788393,0.039570622,0,0,0,0,0,0,0.8304158,0,0.36707413,0.119182095,1.0724535,0,0,0.44025806,0.32645473,0,0,0,0.05218196,0,0.6912604,0.3065967,0.37052816,0.44884837,0.48986334,0.16103798,0,0.08378709,0,0,0,0.04307281,0.080312766,0,0,0.42488664,0,0.22868869,0,0,0,0.006459892,0,0,0.025703365,0,0,0.28288758,0,0,0.051431462,0,0.8831517,0.17599365,0.04778865,0.000241391,0
0,0,0.36132628,0,0.14561379,0,0,0,0,0,0,0,0,0,0,0,0.2135407,0,0,0,0.1635339,0,0.11435512,0.40248597,0,0,0.095263615,0,0,0,0,0,0.05367389,0.38245466,0.23034386,0,0,0,0,0,0.50378966,0,0,0,0.41775233,0,1.0149401,0.23637554,0.5574687,0,0.1783434,0,0,0.081499964,0.28373522,0,0.13064739,0,0.09340461,0,0.37127,0.2088567,0.31455266,0.087990165,0.10071993,0,0,0.25774208,0.10511865,0.02105929,0.14262787,0.06899151,0,0.1723174,0.09229511,0.06100257,0,0.39800614,0.23854831,0.280057,0,1.0890913,0,0,0.14958194,0.57548773,0,0,0,0.25150716,0,0.896736,0.15012655,0.4041562,0.54298294,0.6638495,0.20236582,0,0,0,0,0.1934974,0,0,0,0,0.2949605,0,0.25081277,0,0,0,0.030572899,0,0,0,0,0,0,0.17442155,0,0.37055743,0,0.6651118,0,0,0,0
0,0.043593764,0.23811075,0,0.4880502,0,0.09985879,0,0,0,0.09886732,0,0,0,0,0.18630019,0.15519767,0.2694016,0,0.043582685,0.13324468,8.28E-05,0,0,0.13725278,0,0.30523297,0,0,0,0,0.16166076,0.036122277,0.09181302,0.19810769,0,0,0,0,0,0.6102719,0,0,0,0.18633053,0,0.95684564,0.15683052,0.2335133,0,0.47888288,0,0,0.014788356,0.44784048,0,0.30859813,0.12964858,0.07940332,0.11669939,0.18841808,0.42336246,0.24127957,0.13984951,0.07863734,0,0,0,0.18698746,0.07529083,0.08076156,0.21567523,0,0.16376099,0.09262066,0.033842828,0,0.6210859,0.22441235,0.6233201,0,0.633057,0.033069346,0,0.08364545,0.34616256,0.020411994,0.12881228,0,0.28493434,0,0.73480415,0.13313033,0.71154934,0.4730998,0.54498166,0.11164038,0,0,0.11694305,0,0.26814795,0,0.016903322,0,0,0.13166867,0,0.31931287,0,0,0,0.025276393,0,0,0.044571985,0,0.11000527,0,0.036756743,0.026952326,0.34877986,0,0.23004314,0,0,0.110300146,0.011665344
0,0,0.2872673,0,0.2547784,0,0.19909365,0,0.124963455,0,0,0,0,0,0,0.37054962,0,0.17185986,0,0.17715627,0.058537766,0,0,0,0.03788235,0,0.26528808,0,0,0,0,0.2319873,0,0.43422383,0.38077503,0,0,0,0,0,0.42169777,0,0,0,0,0,0.80492806,0,0.17160924,0,0.4679989,0,0,0.024366446,0.34262285,0,0.14552468,0,0,0.033425856,0.57659316,0.5798534,0.40312538,0,0.012299296,0,0,0,0.07024781,0.31791446,0.2832803,0.7469779,0,0.12217514,0,0.025460366,0,0.5846519,0.3896287,0.869133,0,0.3253262,0,0,0,0.4499111,0,0.019451337,0,0,0,0.5821251,0.030623645,0.70844793,0.7633469,0.46639323,0.07732003,0,0,0.03115052,0,0.40209413,0.005348304,0.002407515,0,0,0,0,0.25224614,0,0,0,0.13332957,0,0,0,0,0.075736254,0,0,0,0.20580226,0,0.25183076,0.07670767,0,0.1646474,0
0.54356015,0,0.003103301,0,0,0,0,0,0,0,0,0,0,0.17599414,0,0.50194013,0,0.15259841,0.26590174,0.47509673,0.074433684,0.36214483,0,0.20288254,0,0,0.118411206,0.15498145,0,0,0,0.19378853,0,0.44685578,0.43430248,0,0,0,0,0,0.074203566,0,0,0,0,0,0.47375056,0.015233181,0.3493592,0.031890012,0,0,0,0,0.29900402,0,0.07423652,0,0,0,0,0.04000704,0,0,0,0,0,0.31053483,0,0.6256551,0.28153065,1.1812694,0,0,0,0.114602424,0,0.5001684,0.23251724,0.43670124,0,0.22876269,0,0.24581932,0,0,0,0.41019714,0,0,0,0.37143695,0,0.94449425,0.121201426,0.41780567,0.22648787,0,0,0.11445296,0,0.31919128,0.22743051,0.26780033,0.10039723,0,0,0,0,0.16492707,0,0,0.35404757,0,0,0,0,0.5919473,0,0.1860182,0,0.34953365,0,0.4451656,0.48616686,0.054569475,0,0
0,0.23658894,0.24262758,0,0,0,0,0,0.01579906,0,0,0,0,0.014688585,0.01246158,0,0,0,0,0.8779338,0,0,0.21272995,0,0,0,0.53569657,0.49414337,0,0,0.025948647,0.39191782,0,0.7121024,0.91784716,0,0,0,0,0.019026056,0,0.27987397,0,0,0,0.34521303,0.2979142,0,0.17948744,0,0,0.19814129,0,0,0.35179305,0,0,0,0,0.023292247,0.46651757,0,0,0,0,0,0,0.002615035,0,0.1870516,0.48441756,0.5676437,0,0,0,0,0,0.72199696,0.33757195,0.24151771,0.16565917,0.002561919,0,0,0,0.54346716,0,0,0,0,0,0.38605577,0,0,0.23751627,0.19204287,0,0,0,0,0,0.60154235,0,0.8715435,0,0,0.031591043,0,0,0.25225574,0,0,0.050906863,0.17197351,0,0,0,0.65121263,0,0.38439044,0,0.021383107,0.46867454,0.43543452,0,0,0.5163858,0
0.33511087,0,0.22908314,0,0,0,0,0,0,0,0,0,0,0.20587459,0.001871719,0.021385863,0,0.14997867,0,0.13046153,0.11528155,0.035608865,0,0.2559914,0.029415287,0,0.11450257,0.25498867,0,0,0,0.14202154,0,0.59477466,0.5432113,0.121518135,0,0.22768846,0,0.22568768,0.39925146,0,0,0,0.08010784,0,0.2874231,0.1057744,0.6634987,0,0,0,0,0,0.2734788,0,0.043453395,0,0,0,0,0.15955642,0,0,0,0,0,0.66596127,0,0.77486366,0.24418183,0.9385421,0,0,0,0.27023304,0,0.6976881,0.11797662,0.011950582,0,0.6512159,0,0,0.06561211,0.0430556,0,0.25283653,0,0,0,0.6759694,0,0.7209134,0,0.36857826,0.40152374,0,0,0.009086564,0,0.292257,0.7538321,0.21434079,0,0,0,0,0.14254433,0.109080724,0,0,0.18404424,0.10787715,0,0,0,0,0,0.23272341,0,0.07089922,0,0.8810278,0.05870183,0,0,0
0.6462957,0,0.18551391,0,0,0,0,0,0,0,0,0,0,0.0134978,0,0,0,0.16076972,0.2772242,0,0,0.031106643,0,0.16016856,0.2368023,0,0.023109384,0,0,0,0,0.16806054,0.003245504,0.2678445,0.3349768,0,0,0.24186657,0,0,0.62719166,0.0573788,0,0,0.20596556,0,0.655847,0.01695583,0.50439364,0.016773645,0,0,0,0,0.41003466,0,0,0,0,0.1353553,0,0.5574693,0,0,0.02035163,0,0,0.5268244,0,0.7081158,0.17069185,0.5760131,0,0,0,0.3299662,0,0.803814,0.123211436,0.2642398,0,0.7042903,0,0,0.14206783,0,0,0.17636165,0,0,0,0.5319954,0.12595113,0.24586608,0.1438581,0.44204003,0.2635835,0.06069739,0,0.14073846,0,0.029211372,0.5004129,0.07292138,0,0,0,0,0.32686365,0,0,0,0.46583888,0.053160593,0,0,0,0,0,0.18165186,0,0.05319562,0,1.0456905,0.13936046,0,0,0
0,0,0.59758013,0,0.042797163,0,0,0,0,0,0,0,0,0,0,0,0,0.2579774,0,0.1064996,0.050130606,0,0,0.113882795,0,0,0,0.13008119,0,0,0,0,0,0.5463612,0.8651217,0,0,0,0,0.040077284,0.2153644,0,0,0,0.23550937,0,0.48043206,0.04641497,1.0407286,0,0,0,0,0,0.2873204,0,0,0,0,0,0.25343335,0,0,0,0,0,0,0.26863492,0,0.6777687,0.17576925,0.62227356,0,0.089987904,0,0,0,0.93370426,0.2869351,0.5000146,0,0.51150227,0,0,0,0.365328,0,0.06168519,0,0,0,0.98117584,0,0.3401534,0.30030197,0.22037101,0.20472896,0,0,0.06865527,0,0.012027055,0.38414305,0.5704453,0,0,0,0,0.22323763,0.1757944,0,0,0.2607539,0.005175848,0,0,0,0.09563035,0,0.33472642,0,0.19132537,0,0.7592796,0,0,0.016270563,0
0.08762975,0,0.49290693,0,0.052907713,0,0,0,0,0,0,0,0,0.022450142,0,0.026938234,0,0.2473988,0.014399603,0.3884771,0.067747846,0,0.21110722,0,0.37038937,0,0.61735797,0,0,0,0,0.58919376,0.048044756,0.6175601,0.1407166,0,0,0,0,0,0.4068029,0.46102047,0.042570796,0,0,0,0.44670528,0,0.1475038,0,0,0,0.11476284,0,0.28837696,0,0.77552617,0,0,0.2912437,0.12371036,0.4092135,0,0,0,0,0,0,0,0.55422634,0.09507471,0.012454696,0,0.37209314,0,0,0.31487793,0.57842004,0.51561236,0.31876984,0,0.101839416,0,0.11067577,0,0.04251285,0,0,0,0.45415223,0,0.46121353,0.21297583,0.54102606,0.11837323,0,0,0,0,0.5732324,0,0,0.035678282,0.027884208,0,0,0.27670074,0,0.38042462,0,0,0,0,0.31293967,0,0,0,0.41530317,0,0.1409224,0.43063632,0.07170811,0,0.12145273,0,0,0.25582135,0
0.23359594,0,0.43262938,0,0.005910046,0,0,0,0,0,0,0,0,0.3100829,0,0,0.001005521,0.0309745,0.14258765,0.54854137,0.27929237,0,0,0.27345544,0.13822751,0,0.4054408,0,0,0.1711355,0,0.29058647,0,0.64261353,0.51507837,0.1260899,0,0,0,0.07666705,0.12514333,0.31657076,0.11398877,0.07190935,0,0,0.40020627,0.20170125,0.86764985,0,0,0,0.105700254,0,0.40844867,0,0.971366,0,0,0.09875131,0.014046948,0.11195713,0,0,0.13147932,0,0,0.20920599,0,0.2828418,0,0.08814469,0,0.3046186,0.014916338,0.1205505,0.09464799,0.9277945,0.38788077,0.051463604,0,0,0,0.0545391,0.029546127,0,0,0.09614244,0,0.17009279,0,0.3019247,0,0.47032034,0.09215419,0.056283586,0.26223567,0,0,0.2569402,0,0.16063753,0.027627025,0.2462584,0,0,0.2655152,0,0.39643416,0.094017215,0.044544943,0,0.11583592,0.17282367,0,0,0,0.26356053,0,0.09642658,0.17570223,0.042712614,0.07926937,0.040943578,0,0.034571588,0.043719344,0
0.55587804,0,0.16938433,0,0,0,0,0,0,0,0,0,0,0.28303453,0,0.020179363,0,0.1713434,0.3469897,0.24322449,0.1503607,0.21350595,0,0,0.17064422,0,0.006835625,0,0,0,0,0.37151197,0.021505143,0.18301237,0.2860042,0,0,0.00506869,0,0,0.31677565,0.26295748,0,0,0,0,0.7981892,0,0.63082355,0,0.0655389,0,0,0,0.43563926,0,0.04134035,0,0,0.021814264,0,0.7572341,0,0,0.001067184,0,0,0.39499763,0,0.5615982,0.2971809,0.652256,0,0,0,0.39420596,0,0.7686395,0.18347621,0,0,0.6157188,0,0,0.05201724,0,0,0.18228753,0,0,0,0.40924364,0.007518836,0.66443104,0,0.3174489,0.35597596,0,0,0.3124007,0,0.1589572,0.4826241,0,0,0,0,0,0.32780766,0.019237101,0,0,0.33172995,0.1570966,0,0,0,0.06759873,0,0.11729163,0.064383626,0.28875822,0,0.6550754,0,0,0,0
0,0,0.47284353,0,0.15546252,0,0,0,0.13823998,0,0,0,0,0,0.38062626,0,0,0,0.15663415,0.69419783,0.11625408,0,0,0,0,0,0,0,0,0,0,0.42374828,0.004395425,1.234699,1.0843971,0,0,0.28699535,0,0,0.8016292,0.25733596,0.30397445,0,0,0,0.3395929,0,0.7937161,0,0,0,0,0,0.27392614,0,0.6030445,0,0,0.4908904,0.091844946,0,0,0,0,0,0,0,0,0.7962464,0.09192022,0.6252671,0,0.40711576,0.15796845,0,0.023170352,0.32384235,0.48403186,0.6377943,0,0.33619875,0,0.040260904,0,0,0,0,0,0,0,0.65901506,0,0.08282529,0.16919233,0,0.16730268,0,0,0.19971158,0,0,0,0.33592173,0,0,0,0,0,0,0,0,0,0.059305467,0,0,0,0.1796301,0,0.11936818,0.08758209,0.24043612,0.085985765,0.36908644,0,0,0.049898818,0
1.0015066,0,0.071979105,0,0,0,0,0,0,0.20402692,0,0,0,0,0,0,0,0.1626738,0,0,0,0.16180743,0,0,0.17022595,0,0.02290501,0,0,0,0,0,0.41191852,0.2850908,0.2246024,0,0,0.053764343,0,0,0.3972451,0,0,0,0.002442427,0,0.40627074,0.025088772,0.586447,0.034301355,0.000542853,0,0.2721734,0,0.2568986,0,0.0692532,0,0.039517026,0,0.050077263,1.3876542,0,0,0.26975656,0,0,0.72156525,0,0.36203343,0.062484153,0.5199734,0,0.565982,0,0.38103133,0,1.1969864,0,0,0,0.18065047,0,0,0.34364644,0,0,0.046646982,0,0,0,0.5889531,0.046077106,0.2942955,0.018939167,0.3798653,0.57807136,0,0,0.26823074,0,0.09264292,0.3324545,0.08519128,0,0,0,0,0.6042397,0,0,0,0.4043481,0,0,0,0,0,0,0.004226066,0,0,0,0.994161,0,0,0,0
0.65981746,0,0.0695207,0,0,0,0,0,0,0,0,0,0,0.32255852,0,0.6351407,0,0.07553652,0,0.121878654,0,0.30116704,0,0.40194592,0.2080447,0,0.012588117,0.035468213,0,0,0,0,0,0.23823516,0.27303615,0,0,0.32754746,0,0,0.25397044,0,0,0,0,0,0.16713321,0.03884348,0.5602236,0,0,0,0,0,0.21649106,0,0,0,0,0,0,0.5185655,0,0,0.056364805,0,0,0.45916545,0,0.762247,0.3885624,1.5822461,0,0.039393455,0,0.1478051,0,0.7674315,0.13785112,0.18082157,0,0.3531695,0,0,0.06256894,0,0,0.19533615,0,0,0,0.4838897,0,0.92885095,0.017852895,0.32904544,0.5616536,0,0,0.002381515,0,0.26237482,0.65747666,0.17635906,0,0,0,0,0,0.067504175,0,0,0.46361685,0,0,0,0,0.1526604,0,0.40094373,0,0.017870523,0,0.6744089,0.40733016,0,0,0
0.15881431,0,0.5873841,0,0.23393536,0,0,0,0,0,0,0,0,0.020634629,0,0.029086966,0,0,0,0.119298905,0.1702486,0,0,0,0,0,0,0,0,0,0,0.0749917,0.063553005,0.6651829,0.96420014,0,0,0.0830178,0,0,0.7118381,0,0,0,0,0,0.37152714,0,0.77599895,0,0.21391512,0,0,0,0.349988,0,0,0,0,0.08272296,0.32113576,0.77895594,0,0,0.03464038,0,0,0,0,1.2021848,0.08406471,0.91644895,0,0.55168134,0,0,0,0.5767855,0.44894493,0.77825266,0,0.24421912,0,0,0,0,0,0.01007767,0,0,0,0.8781639,0.008203141,0.4955275,0.023291618,0,0.21321732,0,0,0.18504016,0,0.2503374,0.47013244,0,0,0,0,0,0.54596853,0,0,0,0.20989862,0.17294875,0,0,0,0,0,0,0,0.15553895,0,0.6528299,0,0,0.10059518,0
0.66631335,0,0.25063762,0,0.020047951,0.027512116,0,0,0,0,0,0,0,0.116517656,0,0,0,0.04685445,0.048600577,0.14228405,0.12193026,0.017800063,0,0,0.4020726,0.13769042,0.33678746,0.21382685,0,0.03808596,0,0.33723676,0.41812703,0.13288145,0.16515286,0,0,0,0,0,0.06398627,0,0,0,0.008460104,0,0.49459967,0.09401504,0.42315868,0.38367787,0,0,0.08477987,0,0.25056773,0,0.61327684,0,0,0,0.036648296,0.51676166,0,0,0.008728296,0,0,0.39577395,0,0.39453366,0,0,0,0.39953372,0,0.075487345,0.39410877,0.8260734,0.3282838,0,0,0.074951835,0,0.25168693,0.30940026,0,0,0.2367851,0,0.15791953,0,0.5144624,0.0676848,0.58278877,0,0.30306864,0.12996888,0,0,0.5114968,0,0.1596848,0.017858377,0,0,0,0.31452188,0,0.7894966,0,0.16208772,0,0,0,0,0,0,0.10333351,0,0.06696233,0,0,0,0.19614439,0,0.30357966,0,0
0.6079867,0,0.31922773,0,0,0,0,0,0,0,0,0,0,0.037540436,0,0,0,0,0.27665055,0.17351925,0.013263255,0,0,0.069039226,0.3353773,0.29987383,0.38102466,0.002692366,0,0.14397535,0.06829126,0.26656643,0.17008522,0.16977885,0.19123672,0,0,0,0,0,0.008454725,0.25226426,0,0,0.098181434,0,0.566676,0.03711596,0.44000795,0.26783258,0.005334646,0,0.21501231,0,0.18153414,0,0.9534355,0,0.019881777,0.09150122,0.052547522,0.2687273,0,0,0,0,0,0.3552081,0,0.31781006,0,0,0,0,0,0.091801025,0.5128371,0.83848333,0.307901,0,0,0.3275429,0,0,0,0,0,0.27890816,0,0,0,0.15720856,0.17403235,0.43778762,0,0.20000648,0.16199763,0,0,0.43767402,0,0.057934344,0.017060414,0.072187535,0,0,0.25035754,0.025938807,0.4090588,0,0.11216389,0,0,0.17800573,0,0,0,0.21376246,0,0.13433911,0,0,0,0.29578444,0,0.40455782,0.065262824,0
0.76298606,0,0.12984818,0,0,0,0,0,0,0,0,0,0,0.27082077,0,0.5052168,0,0.17778935,0.049772196,0.17701285,0,0.36027497,0,0.1652877,0.51880974,0,0.14825614,0.001709715,0,0,0,0.08472502,0,0.21381526,0.1459178,0,0,0.18521254,0,0,0.19274975,0,0,0,0,0,0.3026206,0.11355354,0.16201144,0,0.0654942,0,0,0,0.15255317,0,0.25425005,0,0,0,0,0.7569813,0.01784583,0,0.03600099,0,0,0.18780011,0,0.911918,0.3937394,1.063393,0,0.20830151,0,0.18395196,0,0.63751286,0.16112334,0.21533091,0,0.27651817,0,0.1798237,0.15731205,0,0,0.023674637,0,0,0,0.4575146,0,0.8940963,0.02717495,0.44228697,0.3970558,0,0,0.06546458,0,0.06474388,0.53890383,0.26887608,0.08824901,0,0,0,0,0.08574308,0,0,0.33996865,0,0,0,0,0.2615135,0,0.5296032,0,0.16400398,0,0.35385954,0.33575016,0.038847517,0,0
0,0,0.68320966,0,0.025558546,0,0,0,0,0,0,0,0,0.23098221,0.39921004,0,0.10886827,0.043563977,0.170187,0.55222785,0.37292576,0.03684219,0,0.5201615,0.14894909,0,0.26858708,0,0,0.060590267,0,0.26864523,0.2518482,0,0.82072824,0.32808745,0,0,0,0,0.2994812,0.38869396,0,0,0.073682345,0,0.5590235,0,0.61827123,0,0.01303168,0,0,0,0.32810017,0,0.6087152,0,0.003908138,0.33160067,0,0,0,0,0.30046183,0,0,0.297794,0,0.17301822,0,0,0,0,0.37868166,0,0.14529043,0.37053907,0.21434104,0.28671667,0.03479141,0.23493327,0,0,0,0.28788206,0,0,0,0.2742864,0,0.5692538,0.05863449,0.72768605,0,0,0,0,0,0.06849676,0,0.24279715,0,0.25912905,0,0,0.239136,0,0.45119226,0,0,0.010518663,0,0,0,0,0,0.6142469,0,0,0.06981915,0,0.08296172,0.32408273,0,0,0,0
0.5188712,0,0.21067134,0,0,0,0,0,0,0,0,0,0,0.2318418,0,0.9198584,0,0.009827159,0.27579167,0.36631548,0.56698084,0,0,0.2682662,0.1564592,0,0,0,0,0,0,0.32141337,0,0.64697117,0.16039133,0,0,0,0,0.026731826,0.08743814,0,0,0,0,0,0.18351498,0.12128748,0.50564706,0,0.053925257,0,0,0,0.2784227,0,0.30293196,0,0,0,0,0.24858706,0,0,0,0,0,0.321904,0,0.68211424,0.08271385,1.335765,0,0.39254192,0,0.009836964,0,0.53381455,0.26837856,0.23165372,0,0.060723536,0,0,0,0,0,0.24226458,0,0,0,0.3013793,0,1.0545735,0,0.047704548,0.57615167,0,0,0,0,0.17436607,0.42867917,0.31337416,0,0,0,0,0.16790275,0,0,0,0.484701,0.162094,0,0,0,0.2577073,0,0.33174124,0.10413023,0.36900243,0,0.5033327,0.3164109,0,0,0
0.5204805,0,0.39196414,0,0,0,0,0,0,0,0,0,0,0.1224809,0,0,0,0.17460553,0.10190286,0.30167907,0.020737857,0.16515131,0,0.11002532,0.15647152,0,0,0,0,0,0,0.4139161,0,0.4271156,0.5335606,0,0,0.1872437,0,0,0.46577558,0.16870259,0,0,0.09921812,0,0.6180249,0,0.9054747,0,0,0,0,0,0.46918163,0,0.13230656,0,0,0.07545301,0,0.30777216,0,0,0,0,0,0.6316547,0,0.7771006,0.24961188,0.73543984,0,0.02640459,0,0.20485047,0,0.74733245,0.112900645,0.006117821,0,0.49898595,0,0,0.0795804,0,0,0.19345774,0,0,0,0.54168856,0,0.5765675,0,0.14691526,0.52948517,0,0,0.06984309,0,0.19524613,0.5051272,0.052929945,0,0,0,0,0.060559645,0.2243534,0,0,0.31805742,0.17413801,0,0,0,0.04136651,0,0.25157288,0,0.13165888,0,0.6932503,0.011557229,0,0,0
0.4755748,0,0.32110456,0,0.2764199,0,0,0,0,0,0,0,0,0.28412774,0.015994389,0.3955493,0,0.10708843,0.2591216,0.24798189,0.09706101,0.08675695,0,0,0.025306903,0,0,0,0,0,0,0.24071813,0,0.58378714,0.6889428,0,0,0,0,0,0.35812902,0,0,0,0,0,0.60030615,0.008727063,0.48766345,0,0.14268517,0,0,0,0.4066915,0,0.022936247,0,0,0,0,0.5365005,0,0,0,0,0,0.14902684,0,0.8007934,0.27641863,1.2501068,0,0.402265,0,0,0,0.24587601,0.16151884,0.71701026,0,0.25485998,0,0,0,0,0,0.010239743,0,0,0,0.69346094,0,0.6795202,0.11210643,0.24704891,0.47866404,0,0,0.19842668,0,0.3927486,0.4328366,0,0.017888114,0,0,0,0.042320073,0.18647002,0,0,0.22767675,0,0,0,0,0.39044422,0,0.10886421,0,0.50564754,0,0.5176516,0.29527807,0,0.012412138,0
0.07447943,0,0.5363214,0,0,0,0,0,0,0,0,0,0,0.1354984,0,0.18135457,0,0.116606295,0.11435306,0.15660787,0.14427212,0,0,0.23134129,0.083664596,0,0.10054758,0,0,0,0,0.06232044,0,0.5016583,0.33796927,0,0,0.16755754,0,0.017938644,0.6641826,0,0,0,0.15419096,0,0.36212644,0.25331542,0.82137156,0.044078253,0,0,0,0,0.37271938,0,0.07702212,0,0,0,0.005541991,0,0,0,0,0,0,0.6318364,0,0.9785933,0.1016536,1.0115466,0,0.46541566,0,0.011406266,0,0.5272934,0.07177697,0.30812958,0,0.36633602,0,0,0.26517144,0,0,0.009725429,0,0,0,0.9142436,0,0.71623355,0,0.15974508,0.41958165,0,0,0.032862917,0,0.14190692,0.5605761,0.11913824,0.105555944,0,0,0,0.30274224,0.083074614,0,0,0.23659019,0.0573845,0,0,0,0.04315032,0,0.15672499,0,0.15489507,0,0.63177246,0.48984468,0,0,0
